,Unnamed: 0,id,seccion,agrupacion_ganadora,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_perc,FRENTE LIBER.AR_perc,FRENTE PATRIOTA FEDERAL_perc,HACEMOS POR NUESTRO PAIS_perc,JUNTOS POR EL CAMBIO_perc,LA LIBERTAD AVANZA_perc,MOVIMIENTO AL SOCIALISMO_perc,MOVIMIENTO DE ACCION VECINAL_perc,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD_perc,MOVIMIENTO LIBRES DEL SUR_perc,POLITICA OBRERA_perc,PRINCIPIOS Y VALORES_perc,PROYECTO JOVEN_perc,UNION DEL CENTRO DEMOCRATICO_perc,UNION POR LA PATRIA_perc,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_votos,FRENTE LIBER.AR_votos,FRENTE PATRIOTA FEDERAL_votos,HACEMOS POR NUESTRO PAIS_votos,JUNTOS POR EL CAMBIO_votos,LA LIBERTAD AVANZA_votos,MOVIMIENTO AL SOCIALISMO_votos,MOVIMIENTO DE ACCION VECINAL_votos,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD_votos,MOVIMIENTO LIBRES DEL SUR_votos,POLITICA OBRERA_votos,PRINCIPIOS Y VALORES_votos,PROYECTO JOVEN_votos,UNION DEL CENTRO DEMOCRATICO_votos,UNION POR LA PATRIA_votos,Participacion,electores,votantes,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos,distrito
145,145,CATAMARCA_PACLIN,"Paclin, Catamarca",UNION POR LA PATRIA,0.75,0.0,0.16,0.59,29.0,11.45,0.2,0.13,0.2,0.03,0.13,0.0,0.0,0.0,57.36,23.0,0.0,5.0,18.0,889.0,351.0,6.0,4.0,6.0,1.0,4.0,0.0,0.0,0.0,1758.0,72.65,4552,3307,6.47,0.24,0.6,214,8,CATAMARCA
146,146,CATAMARCA_POMAN,"Poman, Catamarca",UNION POR LA PATRIA,0.4,0.0,0.15,0.64,15.53,25.6,0.17,0.23,0.09,0.29,0.21,0.0,0.0,0.03,56.66,26.0,0.0,10.0,42.0,1015.0,1673.0,11.0,15.0,6.0,19.0,14.0,0.0,0.0,2.0,3703.0,77.12,9724,7499,11.69,0.2,0.95,877,15,CATAMARCA
147,147,CATAMARCA_SANTA MARIA,"Santa Maria, Catamarca",UNION POR LA PATRIA,0.96,0.19,0.12,1.54,22.07,35.14,0.28,0.14,0.18,0.62,0.22,0.06,0.01,0.02,38.46,115.0,23.0,14.0,185.0,2646.0,4212.0,33.0,17.0,22.0,74.0,26.0,7.0,1.0,2.0,4610.0,67.04,21482,14401,15.45,0.11,1.2,2225,16,CATAMARCA
148,148,CATAMARCA_SANTA ROSA,"Santa Rosa, Catamarca",UNION POR LA PATRIA,0.59,0.0,0.12,0.82,22.46,22.34,0.24,0.11,0.17,0.26,0.27,0.0,0.0,0.0,52.6,39.0,0.0,8.0,54.0,1475.0,1467.0,16.0,7.0,11.0,17.0,18.0,0.0,0.0,0.0,3454.0,68.02,11324,7703,13.73,0.19,0.83,1058,15,CATAMARCA
149,149,CATAMARCA_TINOGASTA,"Tinogasta, Catamarca",UNION POR LA PATRIA,0.55,0.0,0.09,0.87,26.81,25.25,0.11,0.12,0.2,0.2,0.19,0.0,0.03,0.0,45.57,65.0,0.0,11.0,102.0,3150.0,2967.0,13.0,14.0,24.0,24.0,22.0,0.0,3.0,0.0,5355.0,66.34,19712,13076,9.33,0.15,0.66,1220,20,CATAMARCA
150,150,CATAMARCA_VALLE VIEJO,"Valle Viejo, Catamarca",UNION POR LA PATRIA,1.11,0.07,0.31,1.76,20.14,32.33,0.22,0.23,0.31,0.5,0.36,0.04,0.01,0.0,42.62,184.0,12.0,51.0,292.0,3346.0,5370.0,36.0,38.0,51.0,83.0,60.0,6.0,2.0,0.0,7079.0,63.18,28152,17786,5.48,0.2,0.93,975,36,CATAMARCA
283,283,JUJUY_COCHINOCA,"Cochinoca, Jujuy",LA LIBERTAD AVANZA,14.77,0.01,0.19,1.24,13.66,44.08,0.29,0.26,0.57,0.38,0.43,1.1,0.0,0.0,23.02,1088.0,1.0,14.0,91.0,1006.0,3246.0,21.0,19.0,42.0,28.0,32.0,81.0,0.0,0.0,1695.0,69.85,11188,7815,3.99,0.06,1.71,312,5,JUJUY
284,284,JUJUY_DOCTOR MANUEL BELGRANO,"Doctor Manuel Belgrano, Jujuy",LA LIBERTAD AVANZA,7.05,0.16,0.22,1.87,29.55,41.69,0.25,0.23,0.37,0.55,0.36,0.8,0.01,0.0,16.89,11179.0,258.0,341.0,2965.0,46848.0,66082.0,401.0,362.0,589.0,877.0,570.0,1261.0,11.0,1.0,26769.0,72.51,229714,166560,3.26,0.07,1.5,5429,119,JUJUY
285,285,JUJUY_EL CARMEN,"El Carmen, Jujuy",LA LIBERTAD AVANZA,5.62,0.05,0.23,1.39,21.18,52.66,0.26,0.17,0.32,0.24,0.36,0.36,0.0,0.0,17.15,3308.0,30.0,137.0,816.0,12463.0,30981.0,152.0,99.0,191.0,141.0,214.0,210.0,1.0,0.0,10088.0,75.27,84174,63360,6.02,0.1,1.02,3815,65,JUJUY
286,286,JUJUY_HUMAHUACA,"Humahuaca, Jujuy",LA LIBERTAD AVANZA,17.14,0.01,0.3,2.09,17.07,36.03,0.31,0.26,0.69,0.56,0.47,0.39,0.0,0.01,24.68,1672.0,1.0,29.0,204.0,1666.0,3515.0,30.0,25.0,67.0,55.0,46.0,38.0,0.0,1.0,2408.0,71.45,14732,10526,5.57,0.06,1.68,586,6,JUJUY
287,287,JUJUY_LEDESMA,"Ledesma, Jujuy",LA LIBERTAD AVANZA,6.97,0.18,0.23,1.74,21.37,38.15,0.29,0.2,0.24,0.19,0.32,1.08,0.0,0.0,29.02,3190.0,84.0,107.0,797.0,9775.0,17453.0,131.0,93.0,112.0,87.0,145.0,494.0,2.0,1.0,13274.0,70.08,69220,48509,4.45,0.05,1.2,2161,23,JUJUY
288,288,JUJUY_PALPALA,"Palpala, Jujuy",LA LIBERTAD AVANZA,8.78,0.01,0.29,2.54,23.23,44.01,0.38,0.25,0.4,0.4,0.37,0.66,0.01,0.0,18.68,3037.0,2.0,99.0,878.0,8034.0,15222.0,132.0,86.0,138.0,138.0,128.0,230.0,3.0,1.0,6460.0,78.59,48585,38184,7.74,0.09,1.59,2954,36,JUJUY
289,289,JUJUY_RINCONADA,"Rinconada, Jujuy",LA LIBERTAD AVANZA,5.76,0.0,0.0,0.47,12.94,39.65,0.35,0.0,0.12,0.12,0.24,1.29,0.0,0.0,39.06,49.0,0.0,0.0,4.0,110.0,337.0,3.0,0.0,1.0,1.0,2.0,11.0,0.0,0.0,332.0,54.97,1650,907,4.63,0.33,1.32,42,3,JUJUY
290,290,JUJUY_SAN ANTONIO,"San Antonio, Jujuy",LA LIBERTAD AVANZA,4.39,0.0,0.21,1.21,31.26,41.05,0.14,0.12,0.38,0.4,0.33,0.5,0.0,0.0,20.0,185.0,0.0,9.0,51.0,1316.0,1728.0,6.0,5.0,16.0,17.0,14.0,21.0,0.0,0.0,842.0,73.36,6036,4428,3.86,0.05,1.02,171,2,JUJUY
291,291,JUJUY_SAN PEDRO,"San Pedro, Jujuy",LA LIBERTAD AVANZA,4.67,0.08,0.15,2.04,24.87,36.21,0.27,0.17,0.27,0.26,0.27,0.69,0.0,0.0,30.04,2118.0,36.0,69.0,925.0,11281.0,16423.0,122.0,75.0,124.0,120.0,123.0,315.0,2.0,1.0,13627.0,72.78,65737,47843,4.2,0.04,0.95,2008,18,JUJUY
292,292,JUJUY_SANTA BARBARA,"Santa Barbara, Jujuy",UNION POR LA PATRIA,3.62,0.0,0.23,0.88,28.12,30.34,0.21,0.18,1.08,0.21,0.36,0.59,0.01,0.0,34.17,377.0,0.0,24.0,92.0,2929.0,3160.0,22.0,19.0,112.0,22.0,37.0,61.0,1.0,0.0,3559.0,71.38,15454,11031,4.88,0.03,0.68,538,3,JUJUY
293,293,JUJUY_SANTA CATALINA,"Santa Catalina, Jujuy",UNION POR LA PATRIA,6.21,0.0,0.07,1.18,20.38,31.22,0.13,0.0,0.2,0.07,0.65,0.26,0.0,0.0,39.65,95.0,0.0,1.0,18.0,312.0,478.0,2.0,0.0,3.0,1.0,10.0,4.0,0.0,0.0,607.0,65.99,2561,1690,7.75,0.06,1.6,131,1,JUJUY
294,294,JUJUY_SUSQUES,"Susques, Jujuy",LA LIBERTAD AVANZA,7.27,0.05,0.25,0.81,16.01,40.09,0.56,0.66,0.71,0.71,0.41,0.71,0.05,0.0,31.71,143.0,1.0,5.0,16.0,315.0,789.0,11.0,13.0,14.0,14.0,8.0,14.0,1.0,0.0,624.0,60.78,3478,2114,4.35,0.38,2.18,92,8,JUJUY
295,295,JUJUY_TILCARA,"Tilcara, Jujuy",LA LIBERTAD AVANZA,10.8,0.0,0.27,1.18,18.8,34.19,0.33,0.12,0.84,0.36,0.41,0.65,0.0,0.0,32.04,875.0,0.0,22.0,96.0,1523.0,2770.0,27.0,10.0,68.0,29.0,33.0,53.0,0.0,0.0,2596.0,71.09,11971,8510,3.01,0.08,1.7,256,7,JUJUY
296,296,JUJUY_TUMBAYA,"Tumbaya, Jujuy",LA LIBERTAD AVANZA,7.19,0.0,0.11,1.21,28.29,35.65,0.22,0.08,0.28,0.22,0.3,0.28,0.0,0.0,26.17,261.0,0.0,4.0,44.0,1027.0,1294.0,8.0,3.0,10.0,8.0,11.0,10.0,0.0,0.0,950.0,74.55,5132,3826,4.05,0.1,0.97,155,4,JUJUY
297,297,JUJUY_VALLE GRANDE,"Valle Grande, Jujuy",UNION POR LA PATRIA,1.98,0.0,0.0,1.98,37.35,13.04,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,45.26,10.0,0.0,0.0,10.0,189.0,66.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,229.0,17.94,2904,521,0.19,2.11,0.58,1,11,JUJUY
298,298,JUJUY_YAVI,"Yavi, Jujuy",LA LIBERTAD AVANZA,12.23,0.0,0.39,1.82,14.15,40.32,0.49,0.26,0.35,0.51,0.44,0.49,0.0,0.0,28.54,1395.0,0.0,44.0,208.0,1614.0,4598.0,56.0,30.0,40.0,58.0,50.0,56.0,0.0,0.0,3254.0,67.64,18159,12283,5.06,0.06,2.05,621,7,JUJUY
321,321,LA RIOJA_ARAUCO,"Arauco, La Rioja",UNION POR LA PATRIA,0.39,0.0,0.23,3.43,12.69,37.02,0.28,0.11,0.17,0.15,0.23,0.0,0.0,0.18,45.13,28.0,0.0,17.0,249.0,921.0,2687.0,20.0,8.0,12.0,11.0,17.0,0.0,0.0,13.0,3276.0,56.4,13164,7424,1.58,0.12,0.53,117,9,LA RIOJA
322,322,LA RIOJA_CAPITAL,"Capital, La Rioja",LA LIBERTAD AVANZA,1.28,0.05,0.18,8.28,22.6,37.48,0.3,0.19,0.19,0.5,0.19,0.39,0.01,0.27,28.1,1376.0,54.0,197.0,8933.0,24390.0,40445.0,319.0,200.0,204.0,539.0,202.0,426.0,7.0,293.0,30325.0,67.48,163861,110572,1.69,0.07,0.65,1865,79,LA RIOJA
323,323,LA RIOJA_CASTRO BARROS,"Castro Barros, La Rioja",UNION POR LA PATRIA,0.78,0.0,0.45,4.9,21.14,26.66,0.32,0.1,0.13,0.03,0.26,0.03,0.0,0.13,45.06,24.0,0.0,14.0,151.0,651.0,821.0,10.0,3.0,4.0,1.0,8.0,1.0,0.0,4.0,1388.0,60.85,5152,3135,1.24,0.1,0.41,39,3,LA RIOJA
324,324,LA RIOJA_CHAMICAL,"Chamical, La Rioja",LA LIBERTAD AVANZA,0.64,0.0,0.31,8.96,19.39,38.22,0.24,0.09,0.24,0.26,0.27,0.03,0.0,0.47,30.88,45.0,0.0,22.0,629.0,1361.0,2682.0,17.0,6.0,17.0,18.0,19.0,2.0,0.0,33.0,2167.0,57.84,12701,7346,3.61,0.15,0.71,265,11,LA RIOJA
325,325,LA RIOJA_CHILECITO,"Chilecito, La Rioja",LA LIBERTAD AVANZA,0.8,0.0,0.26,6.21,19.1,45.93,0.31,0.19,0.17,0.24,0.27,0.01,0.0,0.19,26.32,213.0,1.0,69.0,1660.0,5102.0,12270.0,83.0,52.0,45.0,63.0,73.0,2.0,0.0,51.0,7031.0,62.21,43967,27353,1.78,0.08,0.47,488,22,LA RIOJA
326,326,LA RIOJA_CORONEL FELIPE VARELA,"Coronel Felipe Varela, La Rioja",UNION POR LA PATRIA,0.51,0.0,0.3,4.15,15.48,32.59,0.21,0.2,0.12,0.21,0.26,0.02,0.05,0.25,45.66,31.0,0.0,18.0,252.0,940.0,1979.0,13.0,12.0,7.0,13.0,16.0,1.0,3.0,15.0,2773.0,70.03,9052,6339,3.69,0.06,0.44,234,4,LA RIOJA
327,327,LA RIOJA_FAMATINA,"Famatina, La Rioja",UNION POR LA PATRIA,0.64,0.0,0.27,5.5,21.57,32.33,0.43,0.18,0.27,0.33,0.55,0.0,0.0,0.21,37.71,21.0,0.0,9.0,181.0,710.0,1064.0,14.0,6.0,9.0,11.0,18.0,0.0,0.0,7.0,1241.0,61.54,5450,3354,1.28,0.12,0.48,43,4,LA RIOJA
328,328,LA RIOJA_GENERAL ANGEL V. PENALOZA,"General Angel V. Penaloza, La Rioja",UNION POR LA PATRIA,0.21,0.0,0.42,3.54,17.51,30.02,0.21,0.35,0.28,0.07,0.14,0.0,0.0,0.28,46.98,3.0,0.0,6.0,51.0,252.0,432.0,3.0,5.0,4.0,1.0,2.0,0.0,0.0,4.0,676.0,54.96,2671,1468,1.43,0.34,0.2,21,5,LA RIOJA
329,329,LA RIOJA_GENERAL BELGRANO,"General Belgrano, La Rioja",LA LIBERTAD AVANZA,0.46,0.0,0.43,9.71,22.7,34.98,0.34,0.18,0.15,0.31,0.31,0.0,0.0,0.25,30.19,15.0,0.0,14.0,316.0,739.0,1139.0,11.0,6.0,5.0,10.0,10.0,0.0,0.0,8.0,983.0,49.5,6743,3338,2.07,0.12,0.27,69,4,LA RIOJA
330,330,LA RIOJA_GENERAL JUAN F. QUIROGA,"General Juan F. Quiroga, La Rioja",UNION POR LA PATRIA,0.28,0.0,0.62,6.86,18.65,25.85,0.57,0.34,0.62,0.34,0.57,0.0,0.0,0.51,44.78,5.0,0.0,11.0,121.0,329.0,456.0,10.0,6.0,11.0,6.0,10.0,0.0,0.0,9.0,790.0,53.15,3490,1855,3.88,0.49,0.54,72,9,LA RIOJA
331,331,LA RIOJA_GENERAL LAMADRID,"General Lamadrid, La Rioja",UNION POR LA PATRIA,0.31,0.0,0.16,2.81,14.84,31.56,0.16,0.0,0.16,0.47,0.0,0.0,0.0,0.31,49.22,2.0,0.0,1.0,18.0,95.0,202.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,315.0,37.21,1782,663,2.26,0.0,1.21,15,0,LA RIOJA
332,332,LA RIOJA_GENERAL OCAMPO,"General Ocampo, La Rioja",UNION POR LA PATRIA,0.41,0.0,0.33,4.58,12.53,23.46,0.38,0.14,0.35,0.08,0.35,0.0,0.0,0.16,57.22,15.0,0.0,12.0,168.0,460.0,861.0,14.0,5.0,13.0,3.0,13.0,0.0,0.0,6.0,2100.0,56.26,6736,3790,2.45,0.11,0.61,93,4,LA RIOJA
333,333,LA RIOJA_GENERAL SAN MARTIN,"General San Martin, La Rioja",UNION POR LA PATRIA,0.83,0.0,0.2,5.48,20.85,31.13,0.39,0.15,0.2,0.24,0.15,0.0,0.0,0.29,40.09,17.0,0.0,4.0,112.0,426.0,636.0,8.0,3.0,4.0,5.0,3.0,0.0,0.0,6.0,819.0,53.17,4209,2238,0.98,7.37,0.36,22,165,LA RIOJA
334,334,LA RIOJA_INDEPENDENCIA,"Independencia, La Rioja",UNION POR LA PATRIA,0.65,0.0,0.22,2.16,15.9,20.94,0.29,0.29,0.07,0.43,0.43,0.0,0.0,0.22,58.42,9.0,0.0,3.0,30.0,221.0,291.0,4.0,4.0,1.0,6.0,6.0,0.0,0.0,3.0,812.0,56.75,2511,1425,2.04,0.0,0.42,29,0,LA RIOJA
335,335,LA RIOJA_ROSARIO VERA PEÑALOZA,"Rosario Vera Peñaloza, La Rioja",UNION POR LA PATRIA,0.63,0.23,0.43,3.79,16.21,33.99,0.35,0.2,0.32,0.33,0.28,0.0,0.0,0.22,43.02,38.0,14.0,26.0,228.0,975.0,2045.0,21.0,12.0,19.0,20.0,17.0,0.0,0.0,13.0,2588.0,46.01,13764,6333,1.64,2.84,0.52,104,180,LA RIOJA
336,336,LA RIOJA_SAN BLAS DE LOS SAUCES,"San Blas De Los Sauces, La Rioja",UNION POR LA PATRIA,0.3,0.0,0.17,1.52,20.91,29.42,0.25,0.13,0.08,0.13,0.3,0.04,0.0,0.34,46.4,7.0,0.0,4.0,36.0,494.0,695.0,6.0,3.0,2.0,3.0,7.0,1.0,0.0,8.0,1096.0,68.17,3544,2416,1.9,0.0,0.33,46,0,LA RIOJA
337,337,LA RIOJA_SANAGASTA,"Sanagasta, La Rioja",UNION POR LA PATRIA,0.65,0.0,0.19,7.51,16.6,22.77,0.28,0.05,0.23,0.37,0.19,0.0,0.0,0.32,50.83,14.0,0.0,4.0,162.0,358.0,491.0,6.0,1.0,5.0,8.0,4.0,0.0,0.0,7.0,1096.0,70.43,3098,2182,0.92,0.0,0.27,20,0,LA RIOJA
338,338,LA RIOJA_VINCHINA,"Vinchina, La Rioja",UNION POR LA PATRIA,0.42,0.0,0.07,5.19,16.49,28.84,0.28,0.28,0.0,0.14,0.07,0.07,0.0,0.14,48.0,6.0,0.0,1.0,74.0,235.0,411.0,4.0,4.0,0.0,2.0,1.0,1.0,0.0,2.0,684.0,59.41,2449,1455,1.79,0.21,0.07,26,3,LA RIOJA
403,403,SALTA_ANTA,"Anta, Salta",LA LIBERTAD AVANZA,0.91,0.0,0.2,1.54,15.29,48.89,0.22,0.23,0.45,0.33,0.31,0.09,0.0,0.0,31.53,216.0,0.0,48.0,365.0,3616.0,11567.0,52.0,54.0,106.0,79.0,73.0,22.0,0.0,0.0,7459.0,48.55,52474,25477,2.19,4.13,0.83,558,1051,SALTA
404,404,SALTA_CACHI,"Cachi, Salta",LA LIBERTAD AVANZA,1.62,0.0,0.53,0.71,13.4,55.91,0.21,0.25,0.64,0.41,0.37,1.1,0.0,0.0,24.86,71.0,0.0,23.0,31.0,586.0,2445.0,9.0,11.0,28.0,18.0,16.0,48.0,0.0,0.0,1087.0,64.89,7539,4892,9.16,0.27,1.19,448,13,SALTA
405,405,SALTA_CAFAYATE,"Cafayate, Salta",LA LIBERTAD AVANZA,1.26,0.0,0.35,2.15,15.35,54.03,0.48,0.21,0.35,0.56,0.49,0.11,0.0,0.01,24.66,116.0,0.0,32.0,198.0,1413.0,4975.0,44.0,19.0,32.0,52.0,45.0,10.0,0.0,1.0,2270.0,66.76,14440,9640,2.75,0.27,1.47,265,26,SALTA
406,406,SALTA_CAPITAL,"Capital, Salta",LA LIBERTAD AVANZA,2.45,0.01,0.19,2.23,20.89,52.13,0.32,0.17,0.31,2.21,0.77,0.64,0.22,0.01,17.44,7174.0,37.0,544.0,6541.0,61155.0,152574.0,951.0,502.0,912.0,6472.0,2265.0,1874.0,630.0,39.0,51035.0,67.68,450715,305027,1.95,0.28,1.8,5963,866,SALTA
407,407,SALTA_CERRILLOS,"Cerrillos, Salta",LA LIBERTAD AVANZA,1.95,0.0,0.21,1.56,16.69,56.72,0.27,0.23,0.41,0.85,0.54,0.2,0.0,0.0,20.36,541.0,0.0,58.0,433.0,4632.0,15738.0,75.0,63.0,114.0,237.0,150.0,55.0,1.0,0.0,5649.0,67.38,42528,28654,1.57,0.32,1.27,451,92,SALTA
408,408,SALTA_CHICOANA,"Chicoana, Salta",LA LIBERTAD AVANZA,1.23,0.0,0.36,1.49,16.71,57.61,0.41,0.38,0.59,0.62,0.39,0.1,0.04,0.0,20.08,149.0,0.0,43.0,180.0,2023.0,6976.0,50.0,46.0,71.0,75.0,47.0,12.0,5.0,0.0,2431.0,63.86,19477,12438,1.66,0.14,0.86,206,17,SALTA
409,409,SALTA_GENERAL GUEMES,"General Guemes, Salta",LA LIBERTAD AVANZA,2.48,0.0,0.26,2.08,13.69,51.12,0.27,0.19,0.44,0.29,0.39,0.27,0.01,0.0,28.51,629.0,0.0,65.0,527.0,3466.0,12945.0,69.0,49.0,111.0,73.0,98.0,68.0,3.0,1.0,7219.0,62.14,42130,26180,1.89,0.19,1.2,494,50,SALTA
410,410,SALTA_GENERAL JOSE DE SAN MARTIN,"General Jose De San Martin, Salta",UNION POR LA PATRIA,0.99,0.0,0.19,1.68,12.91,41.07,0.27,0.19,0.38,0.47,0.43,0.09,0.0,0.0,41.33,681.0,3.0,129.0,1158.0,8900.0,28305.0,185.0,134.0,259.0,325.0,298.0,61.0,0.0,0.0,28483.0,50.62,140320,71029,1.54,0.38,1.05,1091,272,SALTA
411,411,SALTA_GUACHIPAS,"Guachipas, Salta",LA LIBERTAD AVANZA,0.57,0.0,0.29,1.09,20.98,49.83,0.4,0.4,0.52,0.11,0.46,0.0,0.0,0.0,25.34,10.0,0.0,5.0,19.0,365.0,867.0,7.0,7.0,9.0,2.0,8.0,0.0,0.0,0.0,441.0,55.2,3344,1846,4.82,0.22,0.7,89,4,SALTA
412,412,SALTA_IRUYA,"Iruya, Salta",LA LIBERTAD AVANZA,1.29,0.0,0.33,0.5,5.3,51.81,0.13,0.46,0.29,0.29,0.29,0.0,0.0,0.0,39.3,31.0,0.0,8.0,12.0,127.0,1242.0,3.0,11.0,7.0,7.0,7.0,0.0,0.0,0.0,942.0,51.33,5036,2585,1.66,4.41,1.2,43,114,SALTA
413,413,SALTA_LA CALDERA,"La Caldera, Salta",LA LIBERTAD AVANZA,1.91,0.0,0.17,2.08,24.06,49.43,0.26,0.12,0.3,0.47,0.39,0.17,0.0,0.0,20.65,208.0,0.0,19.0,227.0,2623.0,5390.0,28.0,13.0,33.0,51.0,42.0,18.0,0.0,0.0,2252.0,70.53,15960,11257,1.56,0.23,1.34,176,26,SALTA
414,414,SALTA_LA CANDELARIA,"La Candelaria, Salta",LA LIBERTAD AVANZA,1.37,0.0,0.33,2.39,12.53,46.64,0.27,0.36,0.89,0.24,0.18,0.0,0.0,0.03,34.77,46.0,0.0,11.0,80.0,420.0,1564.0,9.0,12.0,30.0,8.0,6.0,0.0,0.0,1.0,1166.0,60.17,5750,3460,1.62,0.23,1.24,56,8,SALTA
415,415,SALTA_LA POMA,"La Poma, Salta",LA LIBERTAD AVANZA,1.64,1.42,0.22,0.77,8.63,49.4,0.44,0.11,0.66,0.44,0.22,0.0,0.0,0.0,36.07,15.0,13.0,2.0,7.0,79.0,452.0,4.0,1.0,6.0,4.0,2.0,0.0,0.0,0.0,330.0,65.51,1496,980,5.82,0.0,0.82,57,0,SALTA
416,416,SALTA_LA VIÑA,"La Viña, Salta",LA LIBERTAD AVANZA,0.79,0.02,0.11,1.5,15.73,53.1,0.36,0.14,0.52,0.36,0.18,0.0,0.0,0.02,27.15,35.0,1.0,5.0,66.0,693.0,2339.0,16.0,6.0,23.0,16.0,8.0,0.0,0.0,1.0,1196.0,56.15,8132,4566,2.28,0.13,1.12,104,6,SALTA
417,417,SALTA_LOS ANDES,"Los Andes, Salta",LA LIBERTAD AVANZA,1.42,0.0,0.44,1.74,7.27,65.5,0.32,0.44,0.66,0.63,0.76,0.03,0.0,0.0,20.79,45.0,0.0,14.0,55.0,230.0,2073.0,10.0,14.0,21.0,20.0,24.0,1.0,0.0,0.0,658.0,50.12,6622,3319,3.31,0.15,1.18,110,5,SALTA
418,418,SALTA_METAN,"Metan, Salta",LA LIBERTAD AVANZA,1.48,0.01,0.25,2.77,17.0,50.03,0.25,0.28,0.52,0.27,0.59,0.0,0.01,0.0,26.55,292.0,1.0,49.0,548.0,3358.0,9885.0,49.0,56.0,102.0,53.0,117.0,0.0,1.0,0.0,5246.0,56.21,36363,20438,1.57,0.28,1.48,321,57,SALTA
419,419,SALTA_MOLINOS,"Molinos, Salta",LA LIBERTAD AVANZA,0.72,0.0,0.36,0.62,10.81,44.63,0.39,0.26,0.62,0.36,0.36,0.03,0.03,0.0,40.8,22.0,0.0,11.0,19.0,330.0,1363.0,12.0,8.0,19.0,11.0,11.0,1.0,1.0,0.0,1246.0,62.89,5061,3183,3.36,0.16,0.53,107,5,SALTA
420,420,SALTA_ORAN,"Oran, Salta",LA LIBERTAD AVANZA,2.21,0.0,0.21,1.92,13.93,51.85,0.23,0.21,0.56,0.4,0.72,0.02,0.01,0.0,27.73,1394.0,1.0,131.0,1213.0,8802.0,32754.0,147.0,130.0,355.0,252.0,452.0,15.0,7.0,3.0,17520.0,53.37,123098,65693,1.68,1.06,1.09,1105,694,SALTA
421,421,SALTA_RIVADAVIA,"Rivadavia, Salta",UNION POR LA PATRIA,1.08,0.0,0.3,1.18,5.67,25.89,0.16,0.21,0.24,0.23,0.24,0.0,0.01,0.01,64.79,133.0,0.0,37.0,145.0,695.0,3175.0,20.0,26.0,29.0,28.0,29.0,0.0,1.0,1.0,7946.0,45.03,29930,13476,1.27,6.99,0.73,171,942,SALTA
422,422,SALTA_ROSARIO DE LA FRONTERA,"Rosario De La Frontera, Salta",LA LIBERTAD AVANZA,1.01,0.09,0.19,3.08,17.97,44.66,0.35,0.3,1.1,0.35,0.26,0.0,0.0,0.0,30.64,139.0,12.0,26.0,425.0,2482.0,6170.0,49.0,42.0,152.0,49.0,36.0,0.0,0.0,0.0,4232.0,54.45,26534,14447,1.99,1.21,1.18,287,175,SALTA
423,423,SALTA_ROSARIO DE LERMA,"Rosario De Lerma, Salta",LA LIBERTAD AVANZA,1.35,0.0,0.3,2.03,18.08,55.34,0.34,0.25,0.36,0.62,0.56,0.01,0.0,0.0,20.76,345.0,0.0,77.0,518.0,4613.0,14121.0,86.0,64.0,91.0,159.0,142.0,2.0,0.0,0.0,5297.0,68.32,38964,26619,2.36,0.22,1.57,628,58,SALTA
424,424,SALTA_SAN CARLOS,"San Carlos, Salta",LA LIBERTAD AVANZA,0.92,0.0,0.53,1.28,9.47,44.83,0.22,0.25,0.67,0.5,0.17,0.2,0.0,0.0,40.96,33.0,0.0,19.0,46.0,340.0,1609.0,8.0,9.0,24.0,18.0,6.0,7.0,0.0,0.0,1470.0,59.04,6585,3888,3.14,3.52,1.03,122,137,SALTA
425,425,SALTA_SANTA VICTORIA,"Santa Victoria, Salta",LA LIBERTAD AVANZA,1.34,0.0,0.94,0.94,8.16,50.94,0.53,0.67,0.8,0.4,0.27,0.0,0.0,0.0,35.03,10.0,0.0,7.0,7.0,61.0,381.0,4.0,5.0,6.0,3.0,2.0,0.0,0.0,0.0,262.0,11.25,8294,933,3.32,14.79,1.71,31,138,SALTA
480,480,SANTIAGO DEL ESTERO_AGUIRRE,"Aguirre, Santiago Del Estero",UNION POR LA PATRIA,0.34,0.0,0.09,1.08,24.29,21.15,0.29,0.09,0.16,0.22,0.04,0.0,0.0,0.0,52.25,15.0,0.0,4.0,48.0,1081.0,941.0,13.0,4.0,7.0,10.0,2.0,0.0,0.0,0.0,2325.0,61.56,7471,4599,2.39,0.11,0.74,110,5,SANTIAGO DEL ESTERO
481,481,SANTIAGO DEL ESTERO_ALBERDI,"Alberdi, Santiago Del Estero",UNION POR LA PATRIA,0.83,0.04,0.1,0.61,5.31,23.4,0.22,0.13,0.16,0.56,0.16,0.0,0.01,0.0,68.46,68.0,3.0,8.0,50.0,434.0,1913.0,18.0,11.0,13.0,46.0,13.0,0.0,1.0,0.0,5597.0,57.75,14441,8340,1.55,0.1,0.34,129,8,SANTIAGO DEL ESTERO
